Age,Gender,Driving_Experience,Vehicle_Type,Previous_Accidents,Region,Annual_Mileage,Premium,Accident
52,1,34,1,0,1,19535.896534187785,536.3565044119579,1
66,1,49,1,0,1,13332.459928231217,538.7681981268654,0
34,1,14,1,0,0,21803.617878526315,582.1021124956608,0
61,1,42,1,0,1,21490.05420042736,458.71786591992804,1
45,1,26,0,0,1,5000.0,457.32172863567155,0
47,1,28,2,0,1,15361.669680191877,607.7223241623014,1
46,1,30,2,1,0,20383.03240490228,564.189680976096,1
63,1,44,0,0,1,6223.706001680184,453.03050956804805,1
70,0,51,2,1,0,16830.297962352044,299.6261620218163,0
23,0,6,0,0,0,18289.486968329584,539.2041680682498,0
52,1,34,2,0,1,14726.166516755584,548.5907830245425,1
77,0,58,0,0,1,14762.28280865822,378.76080033356567,1
58,1,38,0,0,0,20991.570540881577,415.1462659416263,1
54,1,35,0,0,0,7527.360865691858,459.2171576989733,1
41,0,25,1,0,1,19155.549799910557,545.2325414624368,1
46,1,30,1,0,1,17296.380806524026,748.3576181108713,0
66,1,50,0,1,1,21508.59016486344,611.7712663213538,0
63,0,44,0,0,1,10259.295030934993,349.15582023215427,1
70,0,53,0,0,1,22383.56378515913,456.3787120184657,0
48,1,28,1,0,0,8057.85623471539,490.546704792286,1
52,0,33,1,0,0,13347.999451096333,550.2454935514753,0
77,0,60,0,0,0,9184.077457861116,418.75214674496146,1
50,1,33,0,0,0,18623.67409683542,558.4530585647422,0
69,0,50,2,0,0,11190.334334241705,448.6955901488209,0
80,0,61,0,0,1,20673.61255135024,558.2934172596587,0
78,1,61,0,0,0,6559.443890783061,507.57936982498126,0
38,0,21,0,0,1,12773.68488457244,704.5433238353189,1
49,0,32,1,0,0,23929.83993285639,597.8821706777665,1
40,1,21,1,0,0,11196.441729835704,631.3887815914493,1
50,1,33,1,0,1,20296.701511031064,394.2339914039578,1
20,1,4,0,0,0,18481.54674343345,446.79043406325457,1
35,0,16,2,0,0,8462.722333702954,532.717498440732,1
42,1,26,0,0,0,16056.832140430914,376.6604968875338,1
59,1,41,2,0,0,22643.384347732535,604.5383652020805,1
48,0,29,1,0,1,12950.030209920234,513.0476682608424,1
71,1,53,1,0,0,11550.323182700418,609.9928847743189,1
75,1,58,0,0,0,16642.303201084465,548.2322249643836,1
20,1,3,0,1,0,13926.14613531289,504.48630377523625,0
57,1,37,1,0,0,7520.1737736015075,487.7320402622966,1
63,0,46,1,0,0,13890.968546302758,423.11458546476655,0
41,1,23,0,0,0,12573.443897739407,417.16363663686684,1
67,1,50,3,0,0,14329.783940368055,588.8665981048946,0
49,0,30,3,0,0,5000.0,566.8019224576927,0
64,1,47,1,0,1,16821.628774499368,623.4070322481872,1
39,0,19,3,0,1,6830.297834104925,445.4325770436828,1
40,0,23,0,0,1,18733.46662044345,612.2588780237518,1
19,0,1,0,0,0,20360.542370485775,482.3423968560429,1
80,1,62,0,1,0,5071.957705936582,557.9934331652066,1
44,0,27,1,0,1,21475.085684011876,629.1533413797929,0
59,0,41,0,1,1,14415.645409194341,707.1038667574993,1
19,0,1,3,0,1,20384.80559610031,607.2420656992391,1
43,1,23,0,0,1,19655.74265686232,520.2816213679267,1
34,1,15,0,0,0,7773.599982951034,556.0957306484349,1
57,1,37,2,0,1,10734.571013188248,624.9007274124381,1
50,1,34,0,0,0,23071.061277566325,570.9901406571328,1
26,1,6,0,0,1,8797.1395442519,460.07496141533846,0
60,1,43,1,0,0,16804.622481946648,561.4788448815042,0
71,1,52,0,0,0,11220.538812234754,630.3642228477281,0
65,0,48,0,0,0,10480.079150481595,681.2429997995498,0
56,0,40,0,0,0,14906.603828399917,506.2136471428049,1
46,0,27,1,0,1,25956.831479058015,388.3240936394922,1
59,0,41,3,0,0,18840.452162361147,322.0324558542449,0
72,1,52,2,0,0,9731.5358803119,579.5637630445957,0
43,0,26,0,0,1,15977.250067192232,346.6568086112574,1
52,0,36,0,0,1,5702.943361280833,532.0040368977457,1
67,0,49,1,0,1,5000.0,607.7677459914519,0
42,0,22,3,0,1,15845.634115426705,483.6821256675957,1
41,1,23,0,0,0,18574.73343391172,350.40565621916465,0
30,1,10,0,0,1,22805.08997805238,374.0058640747135,0
77,1,58,2,0,0,16864.592780704214,408.01835919753694,0
75,0,57,3,0,1,15031.963515433305,487.59434616636673,1
24,1,6,0,0,0,13305.521625437903,620.4147381392916,1
74,0,56,0,0,1,17639.000582254335,501.1756770558103,1
53,1,34,0,0,1,8920.313747453965,715.3297849262356,0
62,1,46,0,0,1,11608.610043894469,604.0879250349527,1
37,1,17,1,0,1,9091.058675873734,529.5480619993507,0
18,1,0,1,0,0,12379.10087517896,492.8442603562402,1
25,1,6,1,0,1,11376.176596401157,450.2332809229552,0
63,0,47,0,1,0,11037.538388372666,514.9292371294085,1
33,1,13,0,0,0,11800.619570002353,554.2357831392494,0
31,0,12,0,0,1,16054.036943483125,532.1212897008031,1
29,0,9,0,0,1,21344.979875713543,450.13912045426866,0
68,0,50,2,0,0,16441.341768711467,396.8077684723838,1
40,0,24,0,0,0,12133.664425819246,686.2565748264494,1
32,0,13,0,0,0,17190.036125178245,563.4247958555575,1
45,1,29,0,1,0,15551.173851930467,535.5502686120986,1
51,1,33,1,0,0,15846.343681648035,550.6387679387055,1
19,1,3,1,0,1,14884.285545175244,610.1362359027394,0
49,1,33,2,0,1,23628.710760538914,453.2133464168004,1
40,0,23,0,0,0,15493.983937398334,487.03494649508303,1
80,1,64,2,0,1,12193.232460436651,424.74988760642157,1
39,1,19,0,0,0,11113.990479758791,499.28106816443426,0
68,0,49,0,0,1,19507.103902673985,432.4057197930571,1
42,0,25,3,0,0,9067.66546861019,399.3626375676581,1
75,1,56,0,0,1,21784.95751195074,338.03151815821866,1
80,1,61,1,0,1,5416.669150690872,665.8036634178583,0
79,0,61,0,0,0,21131.415026628383,466.5456700764681,1
78,1,60,1,0,1,18986.153176717675,548.6755288676752,1
39,1,22,2,0,0,12802.177462217312,509.6358431297324,1
75,1,57,2,0,0,11248.995501525158,549.7226144864471,1
75,1,57,2,1,1,21160.744850979667,299.6490739445535,0
39,0,21,1,0,0,23997.416211293385,453.0113689618102,1
66,0,47,0,0,1,11931.998740787221,615.9541244204911,0
69,0,52,1,0,1,17902.185955168974,694.3067823387595,1
59,1,40,2,0,0,19897.484448933905,463.5484958552601,1
23,1,3,0,0,1,18014.680767825685,475.0741430278233,1
32,1,13,1,0,0,15271.565793669639,606.6415512897145,1
71,1,51,2,0,0,13050.850763345168,544.07281099441,1
60,1,44,1,1,1,16390.0507614042,502.9637572551316,1
77,0,61,0,0,0,5000.0,493.5448506655561,1
54,1,34,2,0,1,21703.723244826866,442.9523532317488,0
50,1,30,0,0,1,6466.21590634761,439.45487139557065,1
25,0,6,0,0,0,10807.559262114095,513.2040346684997,1
70,1,50,1,0,1,13313.391783907784,531.6659811950508,1
77,0,60,0,0,0,10006.607129832548,536.8705637604423,0
61,0,45,2,0,0,9358.754943941087,431.45324260633265,0
61,0,45,0,0,0,22047.38150673175,633.2597318877908,0
22,0,2,0,0,0,23981.79879526222,337.8719252943416,1
56,0,38,0,0,1,22742.582231496028,552.9616184773371,0
21,1,3,3,0,0,19177.58829245105,446.00666493574613,1
23,0,3,1,0,0,27322.763601109848,413.4108892705105,1
62,0,45,0,0,0,13668.490303550041,467.5172339863026,0
49,1,31,0,0,1,13188.617954561421,340.8390041067783,1
69,1,49,0,0,1,15056.327067976814,535.4274517796255,1
47,0,30,1,0,0,22145.203023072565,661.4484304484757,1
64,1,47,0,0,1,17930.128933533357,435.57220914116857,0
52,1,33,1,0,1,23637.364040697503,735.0864718096348,1
72,0,55,1,0,0,15326.597746792342,413.91387444872487,1
57,0,39,2,0,0,7507.159347720303,457.6763664074644,1
69,1,51,1,0,1,11633.769112426731,635.9811115536007,1
33,0,13,1,0,1,20123.657058991274,380.28743229686984,1
30,0,10,0,0,1,12526.897538851335,477.3380493336178,1
67,1,50,2,0,0,15476.807694496898,671.9051859520482,1
77,0,61,2,0,1,16233.818369279586,382.1077286184992,1
59,0,40,0,0,1,24040.9184519802,559.055212933142,0
47,0,31,3,1,1,19397.25977863527,551.0586123503267,1
36,0,19,0,0,1,18416.50038277465,307.72634344690647,0
34,0,17,0,0,0,15789.87709282746,438.44330707559936,1
73,1,57,0,0,0,10845.321558369682,738.1491101333638,0
80,1,61,3,0,0,16212.971575709598,522.379537054979,1
36,0,20,1,1,1,25878.672635773306,538.3834817834082,1
45,1,25,2,0,0,17566.162378250534,523.7935981722032,1
75,0,57,0,0,1,12242.907503511415,704.2801018406503,0
72,0,52,1,0,1,12906.97735000341,402.6223371048147,0
43,0,25,0,0,0,22093.16782125984,432.1540447969449,0
54,0,37,2,0,1,12337.52371223503,488.9244600947775,1
43,0,24,0,0,1,13995.991774725257,555.5733984671517,1
70,1,54,0,0,1,9290.18202756827,515.3708415388598,1
79,1,60,0,0,0,13610.297954230844,518.1990325618241,1
40,0,24,2,0,0,17365.022752443998,444.7813443747129,1
80,1,60,1,1,0,13517.418724461571,560.7111048503384,1
26,0,6,1,0,0,15123.177761049745,310.7723316703908,1
29,1,13,1,0,0,9235.329497937582,445.24427601335964,1
70,0,51,3,0,0,12214.762237539824,417.88183507311663,1
18,1,2,2,0,0,25660.89262047023,389.8763953976924,1
75,0,58,2,1,0,14330.164521170245,321.9332918275387,1
75,0,55,0,0,0,16814.62729361458,523.2516137529325,0
18,1,1,0,0,0,10989.58350439515,542.959415998433,1
64,1,44,3,0,1,15258.616923833553,543.6724682182358,1
51,0,31,1,0,0,13646.814658682277,594.1301634256462,1
49,1,31,0,0,1,20501.429145412578,611.5481445021028,0
79,0,62,1,0,1,20263.982331103987,296.0706448110386,0
71,1,54,3,0,0,20792.169102857326,563.0931279412197,0
65,1,47,0,0,0,15401.475256843438,518.249276393084,0
42,0,23,1,0,1,25199.242873703202,517.1358184821245,1
57,1,40,2,0,0,19018.92700498446,487.61367319656995,0
62,1,46,1,0,0,7852.321067745593,444.9606363853473,0
70,0,52,0,0,1,22712.395793822165,552.7881873491243,1
18,1,1,3,0,0,14971.238365690653,401.96135404671014,0
33,0,14,3,0,0,20692.321288662028,610.285568122536,1
78,0,61,2,0,1,9735.959433741002,450.23376072033227,0
56,0,36,1,1,1,14643.918975885917,295.87053855559566,1
80,0,64,0,0,1,18749.77733077174,511.26083942372765,1
22,0,4,3,0,0,16219.849235683369,382.25934192896665,0
39,1,19,0,0,1,14252.94847534408,380.17996688985966,1
46,0,27,2,1,0,5000.0,568.3797087686281,0
72,0,52,3,0,0,11300.752102158982,593.469942151558,1
20,1,0,1,0,0,10113.982798740886,489.09797083429345,1
29,1,10,2,0,1,5693.043384036131,298.71824170943677,0
43,1,23,2,0,0,11452.900552648367,553.141918423184,1
33,0,15,0,0,0,24293.5759526358,468.04520292516605,0
68,0,51,1,0,1,20788.093405249063,637.8262205091876,1
54,0,34,0,0,1,10824.091693321043,696.7132180141547,0
39,1,21,1,1,0,12058.394825199513,349.57293420508785,0
74,0,57,0,0,1,12068.63587208599,747.2583913387582,0
46,1,29,1,0,0,18780.260103759512,344.1745962770922,0
31,0,11,2,0,0,17024.99099591418,446.1635909557986,1
45,1,27,3,0,0,11439.407322837433,602.6293728131033,0
22,0,2,0,0,1,12016.777935525046,427.83499059956523,1
64,0,45,1,0,1,20406.43396330227,418.66667801645235,1
66,0,49,1,0,0,22621.92284768243,329.35524435838886,1
47,1,27,3,0,0,10516.933655018998,366.43461770143585,1
63,1,46,1,0,0,14414.877011717197,418.56600789881463,0
79,0,61,1,1,0,15642.068913400843,577.4400940152047,1
69,0,53,3,0,1,14054.949902548064,667.8514895676901,1
22,0,2,0,0,1,20651.316759388726,424.14152868276653,1
29,1,9,3,0,1,14238.566891061106,459.92275370480024,1
33,0,16,3,1,1,24540.67121841356,400.61289307899017,1
43,0,25,3,0,1,21004.88765422824,347.177675561456,1
43,0,24,0,1,0,11568.134203972062,347.44731388165724,1
65,0,47,1,0,1,15334.162207682031,372.4493599413176,0
38,1,18,2,1,0,10117.166486115697,494.99136625668115,1
56,1,37,0,0,0,13042.504781077454,437.1565472840372,1
53,0,35,1,0,1,19353.423947462004,462.2753760523979,1
50,0,34,0,0,1,16228.708340009209,539.6808087309238,0
79,1,62,0,0,0,25562.62016742471,490.74863025643606,0
47,1,29,1,0,0,8890.266364350095,383.5425284898092,0
54,0,36,1,0,0,14835.171768904604,595.7277141382698,0
40,1,24,0,0,1,12471.158067409526,297.8663780433062,1
75,1,55,1,0,1,13419.419167613863,422.60639725904,1
27,0,10,1,0,1,15209.524173579299,672.2172040065882,1
71,1,53,1,1,1,11615.316525802538,534.0500744017079,1
22,1,3,1,0,0,19789.537227773497,320.176961627818,1
53,0,35,1,0,1,23757.06099111765,341.6684028469886,1
51,0,34,1,0,0,5000.0,466.0071038181376,1
69,1,51,0,0,1,21964.51759101326,451.3382038420601,0
48,0,32,1,0,1,27583.959233555055,570.9071197850352,1
27,1,9,1,0,1,15948.595981031449,613.0748975543758,1
75,0,57,1,0,0,11946.875192314545,448.43846884045286,0
36,1,17,0,0,0,12139.105744956529,489.4655454110463,0
75,0,59,2,0,1,13461.035773259739,396.74334443600407,0
49,1,33,0,1,0,17152.04229215599,484.2166611879431,0
18,1,0,3,0,0,12862.88860986516,397.49669258512415,1
73,1,54,0,1,1,14600.705421295243,502.43790974169804,1
22,0,4,3,1,1,10220.491282912873,437.3521111632667,1
62,0,44,1,0,0,12716.032276416467,562.5637358661933,1
21,1,4,1,0,1,12938.918291041962,604.9407470615395,1
33,1,16,0,0,0,14821.560189052265,629.3939203108448,1
41,0,22,0,0,0,7723.81023055424,503.6087685306702,1
33,0,13,0,0,1,13350.720988133411,560.7130004877182,0
72,0,55,0,0,0,13927.6087542804,450.0393155568518,0
19,0,0,1,0,1,15923.883060931345,415.91580072676567,1
66,0,50,0,0,0,21992.700795772955,363.25505472490045,0
45,0,28,2,0,0,14493.259385315157,535.8581164584891,1
49,1,32,0,0,0,8913.711240557006,294.94554001353345,0
44,0,25,3,0,0,15660.365662600901,587.2953212942587,1
37,1,17,1,0,0,11456.06033691765,464.1197154236031,1
41,0,24,0,0,0,11326.624372746943,470.7319716200657,1
29,0,12,1,0,1,13520.396983592931,567.3993557660331,1
67,1,48,0,0,0,12402.717282040878,316.6209258459134,0
52,1,33,0,1,0,9674.784411081353,477.799614100864,1
77,0,57,1,0,0,12573.996789589302,657.8431539841406,0
50,1,34,1,0,1,17278.49332299883,471.6119465574693,1
50,1,34,3,0,0,15202.677390825358,367.6870886512562,1
78,1,60,1,0,0,10036.564085474927,465.344977817939,0
68,1,51,3,0,0,10697.841703314836,630.8909806446987,0
60,0,40,3,1,1,15616.274020456178,423.48892252341045,0
54,1,37,2,0,1,10064.120225700117,346.00867427181254,1
29,0,9,1,1,1,10516.030998100105,453.3112092187092,1
20,0,0,0,0,0,12144.905116707356,359.5257153944822,1
18,0,0,0,0,0,10140.713946367834,274.37373960472326,1
50,0,33,1,1,0,15503.663956167384,575.367163276517,1
57,1,38,1,1,1,13461.616019427764,604.8048386890433,1
27,1,10,0,0,0,22021.20945295116,541.900965637095,1
60,0,40,1,0,1,9190.878510584997,589.3482825573208,1
61,0,43,0,0,1,20753.876495504748,459.36362963964484,1
46,0,30,2,1,0,16186.68887063357,635.1754456824964,1
30,0,10,0,0,0,22455.274261084774,437.1644731523098,1
29,1,11,1,0,1,21776.797296859953,500.05156770775704,1
48,0,29,2,0,0,12864.629297323476,415.63317493905055,1
63,1,43,0,0,1,7955.663325866629,359.7885800096617,0
19,0,1,1,0,1,14262.255436248903,436.41454582301355,0
78,0,58,2,0,0,5116.7774750916615,722.9217009617009,0
68,0,51,0,0,0,18298.296785392355,653.3356711014092,0
67,0,49,0,0,0,15757.832395608462,577.5121124386922,1
52,1,35,0,0,0,12005.308475013004,457.1447858628939,1
40,1,23,1,1,0,12752.189354564682,454.8753287003831,1
34,1,16,1,1,0,9889.406241593864,671.3298967734556,1
43,0,27,0,0,0,14840.01145627053,502.2313377825121,0
25,0,7,1,0,1,10040.248599015875,579.0651149360272,1
46,1,30,0,0,0,14814.443310891875,444.6279793041758,1
43,1,23,2,0,0,16765.50387995011,470.2683893290908,0
27,0,7,0,0,0,18250.133489887918,578.0669475594841,1
43,0,25,2,0,0,17227.34982421385,426.45967828434726,1
79,1,59,1,0,1,13508.941569931327,534.826984293104,0
51,0,32,2,0,0,17220.52983324382,429.96760942324215,1
68,0,51,1,0,1,15675.578363838624,551.01821577653,0
58,1,41,1,0,1,15634.093353053198,426.96702470593095,1
24,0,8,0,0,1,9867.696435817259,675.2565220607803,1
21,1,1,2,0,1,8758.537904290642,493.5757821555321,1
75,0,59,1,0,1,16289.779256767692,577.4491223783184,1
70,1,53,1,1,0,17431.694968858843,497.93390957609506,0
67,0,50,1,1,1,11894.692136558355,449.8629654972439,1
62,1,42,2,0,1,20871.186097035414,557.4304030321222,0
28,1,9,1,0,0,26067.050878139555,615.3801486061797,1
46,1,27,0,0,1,23767.576679783568,355.16464075541717,0
73,1,53,1,0,0,13666.75924242114,513.1035404311802,1
53,0,33,1,0,0,12834.98259582273,489.1909828107409,0
42,0,26,3,0,0,18934.155401505224,520.9771050096483,1
38,1,18,2,0,0,18394.321639880458,635.3847836749082,1
78,0,59,1,0,1,9434.19798879553,581.6277700182568,0
74,0,54,0,0,1,13788.956961028363,615.6649335869229,0
53,0,37,2,0,1,18307.76045704305,526.3102919399983,0
27,0,11,1,0,0,10518.631157228145,456.63798905647155,1
54,0,38,3,0,0,11276.750884602376,257.52055665794836,0
26,1,10,0,1,0,12031.576224448236,641.5322664020109,1
41,1,23,0,0,1,13003.720655791825,249.98670439547004,0
52,1,32,0,0,0,7153.694557810284,658.7569525773165,1
66,1,49,1,0,1,18464.606987385207,574.0927692156471,1
52,0,32,3,0,1,11329.324321471395,696.8553237289785,0
65,0,47,0,0,0,16011.885387819513,526.5711533617374,0
53,1,37,2,1,0,15475.44069166069,550.0300087079189,0
35,0,17,1,0,0,9941.401860020529,481.4739301484159,1
66,0,47,2,0,0,6169.046437741437,507.5791448493048,0
56,1,37,0,0,0,15445.661528060558,427.52660575694927,1
49,0,29,2,0,1,12821.250820475829,488.25793664949657,0
41,1,21,0,0,1,17277.45524102266,415.3491291672543,1
40,1,23,2,0,0,19061.10655543948,504.62239547427316,1
79,0,62,0,0,0,5000.0,497.43524521507,0
49,0,30,1,0,0,13844.676365848662,497.9824588543118,0
54,1,38,2,0,1,20208.750704228423,490.9703747181857,0
29,1,11,0,0,1,22186.366483763766,438.1935345046562,1
66,0,49,0,0,1,5838.3925236573705,555.9547554809723,1
72,1,55,1,0,1,20759.852585349283,531.4910390838531,0
30,1,14,1,0,0,9952.474232702774,527.6272098441675,1
40,1,24,1,0,1,18529.69068221649,405.8218221748824,0
42,0,22,0,0,1,12255.456116323918,567.3333394246762,0
52,1,34,0,0,0,18733.44479967656,423.620760156405,0
58,0,42,1,0,0,13191.182838651348,447.7234175276727,0
47,1,30,0,0,1,7807.568142088706,509.1745535027183,1
34,0,17,3,0,0,12092.83566728836,615.015552280905,1
66,1,47,0,0,0,17700.922360119246,379.2175707224154,1
79,0,63,1,0,0,12887.977690515265,401.1341014509642,0
37,0,17,0,0,1,9633.944769250935,303.71049875125743,1
65,0,47,0,0,1,8643.07999332668,550.6211505995722,0
42,1,22,1,0,0,10953.177072532877,466.2724329790343,1
39,1,22,1,0,0,10909.918928223968,542.4412313821598,0
30,1,10,0,0,1,17871.02090535644,533.8241178575701,1
76,0,59,0,0,1,13023.49447435051,578.803263728639,0
36,1,19,0,1,0,13506.560498874464,500.1439172123947,1
66,0,49,2,0,0,14100.862394432064,429.06978851391193,0
53,1,36,1,0,1,17700.515650856265,523.2013500903287,1
29,0,12,0,0,0,18185.839977088115,541.4556104541309,0
78,0,59,1,0,1,12365.504476234564,465.1647858785165,1
58,0,38,2,0,0,13680.16588758139,509.08337092634304,1
36,1,17,2,0,1,18212.41375004815,365.49912443845,1
29,1,10,3,0,0,11520.874735368425,372.7507864632051,1
26,1,10,0,0,1,12262.731021280513,333.9559582048038,1
24,0,8,0,0,0,18202.001147040868,528.8558149456342,1
45,0,29,0,0,0,12130.176954856313,573.9964860883504,1
31,1,13,2,0,0,16237.8434580428,357.4421245626529,1
48,1,32,3,0,0,7101.805946810812,516.1113560280554,1
69,1,49,1,0,1,17918.769559605673,544.716107196466,0
36,0,17,0,0,0,13995.728332364144,460.0695111438674,0
75,0,55,1,0,1,17034.08717690652,660.1548927805806,1
64,0,48,0,0,1,20596.951215326808,354.2861803766208,1
33,0,15,0,1,0,13331.501821782549,462.2440905543491,1
70,0,52,1,0,1,7331.842627449398,208.77617037423607,0
22,1,3,0,0,0,13190.587219144201,534.562717418843,1
52,0,32,0,0,1,21072.835695765498,426.8074744954512,1
29,0,12,1,0,0,15849.224488021922,302.4288582113569,1
42,0,22,0,0,0,9677.782595447747,559.4009910307324,0
69,0,53,0,0,1,14031.239103256967,484.31373750776066,1
76,0,59,0,0,1,17439.02717896234,469.3023249863141,1
38,1,20,2,0,0,14372.563698813023,612.7438382396173,1
53,0,34,2,0,1,14236.634468259399,421.8770622647927,1
70,0,51,0,0,0,11431.603312698313,564.3952597771172,0
40,0,22,1,0,0,11832.96056138553,578.9300073759515,1
33,1,17,0,0,1,16112.295955522553,443.74985338346545,1
74,1,56,1,0,0,17462.36123307144,500.846815048589,1
56,1,40,2,1,1,14133.450760502237,667.8743216579105,1
62,0,45,2,0,0,12530.241569806545,399.02086542896245,1
70,1,52,1,0,0,18781.80875510263,555.493076804426,1
59,0,43,3,0,0,12881.56048537523,506.21111317164315,1
75,0,58,3,0,1,16446.569370777655,627.0684721186815,1
56,1,38,2,0,0,17665.091473290166,496.6265718853773,1
31,0,12,1,0,0,8679.538043853168,568.5753059111782,1
48,0,30,0,0,1,15698.675046492102,339.9481238591369,1
75,0,55,0,0,0,5000.0,285.58340288043985,1
22,1,4,0,0,1,14488.159651948172,395.0761078821159,1
52,0,32,0,0,1,17897.49864277603,455.8454276891979,1
40,0,23,2,1,1,16684.60186034875,464.58261034607864,1
46,1,28,1,1,0,19000.02068850582,609.2279080818412,1
60,0,43,3,0,1,16752.2736425467,460.7011526004481,1
28,0,11,0,0,0,12288.314240607879,502.3826213378908,0
35,1,19,0,0,1,7303.929886975003,513.9560958246144,1
64,0,47,2,0,0,15565.76534905118,436.8498132457551,1
29,0,12,0,0,1,17394.022712605907,498.1694266281245,1
26,0,8,0,0,1,6212.238055260972,605.1161042531407,0
27,0,9,3,0,1,17019.492619362525,529.9191215908384,1
75,0,56,2,0,0,15438.696667436674,559.3207355962443,1
61,1,45,1,0,1,13176.580185368897,533.3220300632145,0
34,1,17,2,0,0,17198.810707156998,664.7124166636144,0
78,1,62,1,0,0,13623.119070295692,394.75998653572185,0
55,1,35,2,0,0,13302.662749369278,750.0617387964294,1
24,0,7,2,0,0,8643.550651987092,599.6341870984246,1
63,0,47,0,0,0,17023.624042666306,617.8139245385676,1
30,0,11,1,0,0,8469.60391126122,630.9954463783735,1
57,0,38,0,0,1,11579.502732301178,603.6343652968469,1
59,0,42,0,0,1,17278.95337686249,370.9890345904833,0
26,1,6,3,1,0,14162.574928162603,386.6993327394092,0
67,1,48,1,1,0,23545.392557676452,569.9209647851276,1
44,0,25,2,1,1,17964.286554169477,557.7579671723518,1
